id,title,include_status,screening_rationale,decision,reason
P662,MotorBeat,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P670,Integrating Handcrafted Features with Deep Representations for Smartphone Authentication,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P682,PACT,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P689,DepreST-CAT,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P691,Earmonitor,EXCLUDE,EC-EAR-BED,Exclusion,EC-EAR-BED
P692,Guard Your Heart Silently,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P698,Non-invasive Techniques for Monitoring Different Aspects of Sleep: A Comprehensive Review,EXCLUDE,EC-REV,Exclusion,EC-REV
P706,Uncovering 5G Performance on Public Transit Systems with an App-based Measurement Study,EXCLUDE,EC1: Focuses on network packet headers,Exclusion,EC1: Focuses on network packet headers
P747,Biomedical signal interpretation and smartphone sensors for the assessment of trunk function and sleep disorders in patients with spinal cord injury,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4),Exclusion,EC-A: Toàn văn tài liệu không có sẵn trong thư mục tài liệu thực tế của Notebook để thực hiện đánh giá chi tiết (Full-text is unavailable in the actual Notebook sources folder for full-text review).
P748,Remote clinical research operations during COVID-19: lessons learned and recommendations,EXCLUDE,EC-REV: Article is a review or descriptive report lacking original algorithmic software implementation experiments for smartphone sensors.,Exclusion,EC-REV: Article is a review or descriptive report lacking original algorithmic software implementation experiments for smartphone sensors.
P772,Stabilizing Sleep Through Closed-Loop Acoustic Stimulation; Implications for Obstructive Sleep Apnea Treatment,EXCLUDE,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.
P773,Sleep efficiency as a new measure of Pediatric Obstructive Sleep Apnea (OSA),EXCLUDE,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.
P780,A comparison of in person vs. telemedicine deliveries of Mandibular Advancement Devices (MAD) for treatment of Obstructive Sleep Apnea (OSA),EXCLUDE,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.
P787,Tuning Hyper Parameters of Deep Learning Model to Monitor Obstructive Sleep Apnea (OSA),EXCLUDE,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.
P798,Breathmonitor: AI Sleep Apnea Mobile Detector,EXCLUDE,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Postoperative clinical study involving surgical recovery and capnography monitoring rather than smartphone sensor screening.
P802,Sleep Apnea Severity and Pathogenesis in COPD-OSA Overlap Patients: A Matched Cohort Study,EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P805,Use of the Complete Airway Repositioning and Expansion (CARE) approach in 220 patients with Obstructive Sleep Apnea (OSA): A retrospective cohort study,EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P807,Continuous Positive Airway Pressure Treatment for Treatment of Cheyne-Stokes Respiration Occurring in Conjunction with Obstructive Sleep Apnea (OSA) - A Case Series,EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P808,0754 Effects of Atomoxetine plus a Hypnotic on Obstructive Sleep Apnea (OSA) Severity in Patients with a Moderately Collapsible Pharyngeal Airway,EXCLUDE,EC-CLINIC: Pharmacological clinical trial evaluating drug combinations (atomoxetine plus hypnotics) rather than smartphone sensor screening.,Exclusion,EC-CLINIC: Pharmacological clinical trial evaluating drug combinations (atomoxetine plus hypnotics) rather than smartphone sensor screening.
P826,"Compliance with nocturnal Continuous Positive Airway Pressure (CPAP) therapy in moderate to severe Obstructive Sleep Apnea (OSA), an observational study",EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P829,Multi-Modal Rapid Triage Algorithm for Initiating Treatment of Obstructive Sleep Apnea (OSA) in Clinical Trials,EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P845,Clinical Predictors of Mixed Apneas in Patients with Obstructive Sleep Apnea (OSA),EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P846,Screening of Obstructive Sleep Apnea (OSA) Risk and Study of Its Predictors in a Population of Adult Indians,EXCLUDE,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.,Exclusion,EC-EXT: Requires dedicated external clinical devices (capnography and pulse oximetry) rather than smartphone-based sensors.
P856,Obstructive Sleep Apnea (OSA) and COVID-19: Mortality Prediction of COVID-19-Infected Patients with OSA Using Machine Learning Approaches,EXCLUDE,EC-CLINIC: Focuses on mortality prediction of COVID-19-infected patients with OSA rather than smartphone-based contactless sleep apnea screening or signal processing interventions.,Exclusion,EC-CLINIC: Focuses on mortality prediction of COVID-19-infected patients with OSA rather than smartphone-based contactless sleep apnea screening or signal processing interventions.
P857,Does Maxillomandibular Advancement (MMA) For Obstructive Sleep Apnea (OSA) Negatively Affect Facial Appearance?,EXCLUDE,EC-CLINIC: Focuses on postoperative respiratory depression after bariatric/surgical procedures rather than smartphone sensor-based home/clinical OSA screening.,Exclusion,EC-CLINIC: Focuses on postoperative respiratory depression after bariatric/surgical procedures rather than smartphone sensor-based home/clinical OSA screening.
P864,Prevalence and predictors of Residual Sleepiness (RS) in Obstructive Sleep Apnea (OSA) Patients Treated with Positive Airway Pressure (PAP),EXCLUDE,EC-CLINIC: Focuses on postoperative respiratory depression and surgical recovery rather than smartphone sensor-based home/clinical OSA screening.,Exclusion,EC-CLINIC: Focuses on postoperative respiratory depression and surgical recovery rather than smartphone sensor-based home/clinical OSA screening.
P877,Comparison of the Effectiveness of Orthodontic Treatment with Adenotonsillectomy Procedures in Children with Obstructive Sleep Apnea (OSA),EXCLUDE,EC-PED: Evaluates pediatric populations and orthodontic/surgical treatments rather than smartphone-based adult OSA screening.,Exclusion,EC-PED: Evaluates pediatric populations and orthodontic/surgical treatments rather than smartphone-based adult OSA screening.
P880,0525 The Effects of the COVID-19 Pandemic on Continuous Positive Airway Pressure (CPAP) Adherence in Pediatric Patients with Obstructive Sleep Apnea (OSA),EXCLUDE,EC-PED: Specifically targets pediatric patients (<18 years old) and CPAP adherence during the COVID-19 pandemic.,Exclusion,EC-PED: Specifically targets pediatric patients (<18 years old) and CPAP adherence during the COVID-19 pandemic.
P885,Pathophysiology of Central Sleep Apnea and Complex Sleep Apnea Syndromes,EXCLUDE,EC-CLINIC: Focuses on postoperative recovery monitoring and surgical settings rather than smartphone-based contactless OSA screening.,Exclusion,EC-CLINIC: Focuses on postoperative recovery monitoring and surgical settings rather than smartphone-based contactless OSA screening.
P890,You Cannot Hit Snooze on OSA: Sequelae of Pediatric Obstructive Sleep Apnea,EXCLUDE,EC-PED: Focuses exclusively on pediatric obstructive sleep apnea and its long-term sequelae without containing primary software/hardware screening experiments.,Exclusion,EC-PED: Focuses exclusively on pediatric obstructive sleep apnea and its long-term sequelae without containing primary software/hardware screening experiments.
P903,Pediatric Obstructive Sleep Apnea,EXCLUDE,EC-CLINIC: Evaluates postoperative respiratory depression following bariatric surgery rather than smartphone-based sleep apnea screening.,Exclusion,EC-CLINIC: Evaluates postoperative respiratory depression following bariatric surgery rather than smartphone-based sleep apnea screening.
P907,0793 Postoperative Monitoring in Children less than 2 years of Age undergoing Adenotonsillectomy for Obstructive Sleep Apnea,EXCLUDE,EC-PED: Target population consists of children under 2 years of age undergoing adenotonsillectomy.,Exclusion,EC-PED: Target population consists of children under 2 years of age undergoing adenotonsillectomy.
P908,Sleep Diagnosis: Polysomnography and Home Sleep Apnea Testing,EXCLUDE,EC-N: Focuses on postoperative respiratory depression surveillance in PACU rather than evaluating a smartphone-based contactless/bedside OSA screening algorithm.,Exclusion,EC-N: Focuses on postoperative respiratory depression surveillance in PACU rather than evaluating a smartphone-based contactless/bedside OSA screening algorithm.
P923,Management of Complex Sleep Apnea Syndromes (Including Treatment Emergent and Treatment Persistent Central Sleep Apnea),EXCLUDE,EC-N: Focuses on postoperative respiratory depression surveillance in PACU rather than evaluating a smartphone-based contactless/bedside OSA screening algorithm.,Exclusion,EC-N: Focuses on postoperative respiratory depression surveillance in PACU rather than evaluating a smartphone-based contactless/bedside OSA screening algorithm.
P944,Mi Reloj Interno (My endogenous clock): an evidence-based mobile-app to improve sleep and circadian rhythms,EXCLUDE,"EC-SUR: Mobile app relies on questionnaires (MEQ, MCTQ, PSQI) and surveys rather than built-in smartphone hardware sensor signal processing for AHI estimation.",Exclusion,"EC-SUR: Mobile app relies on questionnaires (MEQ, MCTQ, PSQI) and surveys rather than built-in smartphone hardware sensor signal processing for AHI estimation."
P959,0753 Predictors of Residual sleep apnea in OSA patients on PAP,EXCLUDE,EC-BENCH: Evaluates clinical predictors of residual sleep apnea using standard PSG and PAP compliance data rather than smartphone-based sensing algorithms.,Exclusion,EC-BENCH: Evaluates clinical predictors of residual sleep apnea using standard PSG and PAP compliance data rather than smartphone-based sensing algorithms.
P962,"Age, gender, neck circumference, and epworth sleepiness scale do not predict obstructive sleep apnea (OSA) in moderate to severe chronic obstructive pulmonary disease (COPD): the challenge to predict OSA in advanced COPD",EXCLUDE,EC-NO-ABS: Missing abstract text and title does not indicate smartphone sensor-based OSA screening.,Exclusion,EC-NO-ABS: Missing abstract text and title does not indicate smartphone sensor-based OSA screening.
